Source_tissue	Target_tissue	Source_cytokine_ensembl	Target_cytokine_ensembl	Source_cytokine_genename	Target_cytokine_genename	Source_cytokine_description	Target_cytokine_description	Source_cytokine_uniprot	Target_cytokine_uniprot	Receptor_ensembl	Receptor_genename	Receptor_synonym	Receptor_uniprot	Receptor_description	Source_tissue_ontology	Target_tissue_ontology	reference_first	reference_second	Action.Sentiment_first	Action.Sentiment_second	NumPapers_first	NumPapers_second	Enrichment.Score_first	Enrichment.Score_second
ovary	brain	ENSG00000006606	ENSG00000276085	CCL26	CCL3L1	C-C motif chemokine ligand 26	C-C motif chemokine ligand 3 like 1	Q9Y258	P16619	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000105329	CCL26	TGFB1	C-C motif chemokine ligand 26	Transforming growth factor beta 1	Q9Y258	P01137	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	509|Once in the mucosa, TGF-β-dependent class switching to IgA occurs under the influence of local factors, including IL-6, retinoic acid, and BAFF and APRIL (see Fig. 10.6), which bind to TACI on B cells substituting for signals otherwise supplied by CD4 helper T cells (see Section 10-1). Intestinal epithelial cells can produce BAFF and APRIL, while local eosinophils may contribute by producing APRIL, IL-6, and TGF-β.;522|Eosinophils in the healthy intestine assist antigen-specific IgA switching by producing APRIL, IL-6, and TGF-β when exposed to commensal microbes (see Section 12-11).;616|Table Figure 14.10	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000108691	CCL26	CCL2	C-C motif chemokine ligand 26	C-C motif chemokine ligand 2	Q9Y258	P13500	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	NA	NA	Positive	NA	3	NA	0.47
ovary	eosinophil	ENSG00000006606	ENSG00000157368	CCL26	IL34	C-C motif chemokine ligand 26	Interleukin 34	Q9Y258	Q6ZMJ4	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	NA	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000161955	CCL26	TNFSF13	C-C motif chemokine ligand 26	TNF superfamily member 13	Q9Y258	O75888	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	509|Once in the mucosa, TGF-β-dependent class switching to IgA occurs under the influence of local factors, including IL-6, retinoic acid, and BAFF and APRIL (see Fig. 10.6), which bind to TACI on B cells substituting for signals otherwise supplied by CD4 helper T cells (see Section 10-1). Intestinal epithelial cells can produce BAFF and APRIL, while local eosinophils may contribute by producing APRIL, IL-6, and TGF-β.;522|Eosinophils in the healthy intestine assist antigen-specific IgA switching by producing APRIL, IL-6, and TGF-β when exposed to commensal microbes (see Section 12-11).	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000163235	CCL26	TGFA	C-C motif chemokine ligand 26	Transforming growth factor alpha	Q9Y258	P01135	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	616|Table Figure 14.10	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000184371	CCL26	CSF1	C-C motif chemokine ligand 26	Colony stimulating factor 1	Q9Y258	P09603	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	NA	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000188379	CCL26	IFNA2	C-C motif chemokine ligand 26	Interferon alpha 2	Q9Y258	P01563	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	NA	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000274736	CCL26	CCL23	C-C motif chemokine ligand 26	C-C motif chemokine ligand 23	Q9Y258	P55773	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	NA	NA	Positive	NA	1	NA	31.29
ovary	eosinophil	ENSG00000006606	ENSG00000276070	CCL26	CCL4L2	C-C motif chemokine ligand 26	C-C motif chemokine ligand 4 like 2	Q9Y258	Q8NHW4	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	NA	NA	NA	NA	NA	NA	NA
ovary	eosinophil	ENSG00000006606	ENSG00000276085	CCL26	CCL3L1	C-C motif chemokine ligand 26	C-C motif chemokine ligand 3 like 1	Q9Y258	P16619	ENSG00000183625	CCR3	CC-CKR-3, CD193, CKR3, CMKBR3	P51677	C-C motif chemokine receptor 3	NA	CL_0000771	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000090554	CCL26	FLT3LG	C-C motif chemokine ligand 26	Fms related tyrosine kinase 3 ligand	Q9Y258	P49771	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000100311	CCL26	PDGFB	C-C motif chemokine ligand 26	Platelet derived growth factor subunit B	Q9Y258	P01127	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000102245	CCL26	CD40LG	C-C motif chemokine ligand 26	CD40 ligand	Q9Y258	P29965	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000110944	CCL26	IL23A	C-C motif chemokine ligand 26	Interleukin 23 subunit alpha	Q9Y258	Q9NPF7	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000111536	CCL26	IL26	C-C motif chemokine ligand 26	Interleukin 26	Q9Y258	Q9NPH9	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000115009	CCL26	CCL20	C-C motif chemokine ligand 26	C-C motif chemokine ligand 20	Q9Y258	P78556	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000182393	CCL26	IFNL1	C-C motif chemokine ligand 26	Interferon lambda 1	Q9Y258	Q8IU54	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	MAIT T-cell	ENSG00000006606	ENSG00000275302	CCL26	CCL4	C-C motif chemokine ligand 26	C-C motif chemokine ligand 4	Q9Y258	P13236	ENSG00000160791	CCR5	CC-CKR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	P51681	C-C motif chemokine receptor 5 (gene/pseudogene)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000081041	CCL26	CXCL2	C-C motif chemokine ligand 26	C-X-C motif chemokine ligand 2	Q9Y258	P19875	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000120337	CCL26	TNFSF18	C-C motif chemokine ligand 26	TNF superfamily member 18	Q9Y258	Q9UNG2	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000121858	CCL26	TNFSF10	C-C motif chemokine ligand 26	TNF superfamily member 10	Q9Y258	P50591	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000130427	CCL26	EPO	C-C motif chemokine ligand 26	Erythropoietin	Q9Y258	P01588	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000138755	CCL26	CXCL9	C-C motif chemokine ligand 26	C-X-C motif chemokine ligand 9	Q9Y258	Q07325	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000161955	CCL26	TNFSF13	C-C motif chemokine ligand 26	TNF superfamily member 13	Q9Y258	O75888	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000163734	CCL26	CXCL3	C-C motif chemokine ligand 26	C-X-C motif chemokine ligand 3	Q9Y258	P19876	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000169245	CCL26	CXCL10	C-C motif chemokine ligand 26	C-X-C motif chemokine ligand 10	Q9Y258	P02778	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovary	non-classical monocyte	ENSG00000006606	ENSG00000232810	CCL26	TNF	C-C motif chemokine ligand 26	Tumor necrosis factor	Q9Y258	P01375	ENSG00000168329	CX3CR1	CCRL1, CMKBRL1, CMKDR1, GPR13, V28	P49238	C-X3-C motif chemokine receptor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000019991	CSF2	HGF	Colony stimulating factor 2	Hepatocyte growth factor	P04141	P14210	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000019991	CSF2	HGF	Colony stimulating factor 2	Hepatocyte growth factor	P04141	P14210	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000099985	CSF2	OSM	Colony stimulating factor 2	Oncostatin M	P04141	P13725	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000099985	CSF2	OSM	Colony stimulating factor 2	Oncostatin M	P04141	P13725	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000113520	CSF2	IL4	Colony stimulating factor 2	Interleukin 4	P04141	P05112	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	376|Eosinophils, basophils, and mast cells are each attractive possibilities because they can produce abundant IL-4 when activated by chitin, a polysaccharide present in helminth parasites, as well as in insects and crustaceans, which induces TH2 responses.;451|However, eosinophils and basophils that are recruited by chemokines produced by ILC2s are activated to produce IL-4 in response to the IL-5 and IL-13 produced by ILC2s, possibly providing an indirect mechanism by which TH2 differentiation is directed by ILC2s.;612|The specific IgE produced in response to the allergen binds to the high-affinity receptor for IgE on mast cells and basophils. IgE production can be amplified by these cells because, upon activation, they produce IL-4 and express CD40 ligand.;617|Basophils express high-affinity FcεRI on their cell surfaces and so have IgE bound. On activation by antigen binding to IgE or by cytokines, they release histamine from their granules and also produce IL-4 and IL-13.	NA	Positive	NA	35	NA	28.76
pancreas	basophil	ENSG00000164400	ENSG00000113520	CSF2	IL4	Colony stimulating factor 2	Interleukin 4	P04141	P05112	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	605|Figure 14.3	NA	Positive	NA	35	NA	28.76
pancreas	basophil	ENSG00000164400	ENSG00000113520	CSF2	IL4	Colony stimulating factor 2	Interleukin 4	P04141	P05112	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	376|Eosinophils, basophils, and mast cells are each attractive possibilities because they can produce abundant IL-4 when activated by chitin, a polysaccharide present in helminth parasites, as well as in insects and crustaceans, which induces TH2 responses.;451|However, eosinophils and basophils that are recruited by chemokines produced by ILC2s are activated to produce IL-4 in response to the IL-5 and IL-13 produced by ILC2s, possibly providing an indirect mechanism by which TH2 differentiation is directed by ILC2s.;612|The specific IgE produced in response to the allergen binds to the high-affinity receptor for IgE on mast cells and basophils. IgE production can be amplified by these cells because, upon activation, they produce IL-4 and express CD40 ligand.;617|Basophils express high-affinity FcεRI on their cell surfaces and so have IgE bound. On activation by antigen binding to IgE or by cytokines, they release histamine from their granules and also produce IL-4 and IL-13.	NA	Positive	NA	35	NA	28.76
pancreas	basophil	ENSG00000164400	ENSG00000113520	CSF2	IL4	Colony stimulating factor 2	Interleukin 4	P04141	P05112	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	605|Figure 14.3	NA	Positive	NA	35	NA	28.76
pancreas	basophil	ENSG00000164400	ENSG00000121858	CSF2	TNFSF10	Colony stimulating factor 2	TNF superfamily member 10	P04141	P50591	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000121858	CSF2	TNFSF10	Colony stimulating factor 2	TNF superfamily member 10	P04141	P50591	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000140285	CSF2	FGF7	Colony stimulating factor 2	Fibroblast growth factor 7	P04141	P21781	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000140285	CSF2	FGF7	Colony stimulating factor 2	Fibroblast growth factor 7	P04141	P21781	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000142224	CSF2	IL19	Colony stimulating factor 2	Interleukin 19	P04141	Q9UHD0	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000142224	CSF2	IL19	Colony stimulating factor 2	Interleukin 19	P04141	Q9UHD0	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000163235	CSF2	TGFA	Colony stimulating factor 2	Transforming growth factor alpha	P04141	P01135	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000163235	CSF2	TGFA	Colony stimulating factor 2	Transforming growth factor alpha	P04141	P01135	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000163736	CSF2	PPBP	Colony stimulating factor 2	Pro-platelet basic protein	P04141	P02775	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000163736	CSF2	PPBP	Colony stimulating factor 2	Pro-platelet basic protein	P04141	P02775	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000163737	CSF2	PF4	Colony stimulating factor 2	Platelet factor 4	P04141	P02776	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000163737	CSF2	PF4	Colony stimulating factor 2	Platelet factor 4	P04141	P02776	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000184371	CSF2	CSF1	Colony stimulating factor 2	Colony stimulating factor 1	P04141	P09603	ENSG00000100368	CSF2RB	betaGMR, CD131, IL3RB, IL5RB	P32927	Colony stimulating factor 2 receptor beta common subunit	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	basophil	ENSG00000164400	ENSG00000184371	CSF2	CSF1	Colony stimulating factor 2	Colony stimulating factor 1	P04141	P09603	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	CL_0000767	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	breast	ENSG00000164400	ENSG00000171855	CSF2	IFNB1	Colony stimulating factor 2	Interferon beta 1	P04141	P01574	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	breast	ENSG00000164400	ENSG00000276409	CSF2	CCL14	Colony stimulating factor 2	C-C motif chemokine ligand 14	P04141	Q16627	ENSG00000185291	IL3RA	CD123	P26951	Interleukin 3 receptor subunit alpha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000108688	CSF2	CCL7	Colony stimulating factor 2	C-C motif chemokine ligand 7	P04141	P80098	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000108691	CSF2	CCL2	Colony stimulating factor 2	C-C motif chemokine ligand 2	P04141	P13500	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000108700	CSF2	CCL8	Colony stimulating factor 2	C-C motif chemokine ligand 8	P04141	P80075	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000108702	CSF2	CCL1	Colony stimulating factor 2	C-C motif chemokine ligand 1	P04141	P22362	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000121858	CSF2	TNFSF10	Colony stimulating factor 2	TNF superfamily member 10	P04141	P50591	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000136634	CSF2	IL10	Colony stimulating factor 2	Interleukin 10	P04141	P22301	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000136689	CSF2	IL1RN	Colony stimulating factor 2	Interleukin 1 receptor antagonist	P04141	P18510	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000161955	CSF2	TNFSF13	Colony stimulating factor 2	TNF superfamily member 13	P04141	O75888	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000169245	CSF2	CXCL10	Colony stimulating factor 2	C-X-C motif chemokine ligand 10	P04141	P02778	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000169248	CSF2	CXCL11	Colony stimulating factor 2	C-X-C motif chemokine ligand 11	P04141	O14625	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000181374	CSF2	CCL13	Colony stimulating factor 2	C-C motif chemokine ligand 13	P04141	Q99616	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	classical monocyte	ENSG00000164400	ENSG00000197272	CSF2	IL27	Colony stimulating factor 2	Interleukin 27	P04141	Q8NEV9	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	eosinophil	ENSG00000164400	ENSG00000105329	CSF2	TGFB1	Colony stimulating factor 2	Transforming growth factor beta 1	P04141	P01137	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	CL_0000771	NA	509|Once in the mucosa, TGF-β-dependent class switching to IgA occurs under the influence of local factors, including IL-6, retinoic acid, and BAFF and APRIL (see Fig. 10.6), which bind to TACI on B cells substituting for signals otherwise supplied by CD4 helper T cells (see Section 10-1). Intestinal epithelial cells can produce BAFF and APRIL, while local eosinophils may contribute by producing APRIL, IL-6, and TGF-β.;522|Eosinophils in the healthy intestine assist antigen-specific IgA switching by producing APRIL, IL-6, and TGF-β when exposed to commensal microbes (see Section 12-11).;616|Table Figure 14.10	NA	NA	NA	NA	NA	NA
pancreas	eosinophil	ENSG00000164400	ENSG00000108691	CSF2	CCL2	Colony stimulating factor 2	C-C motif chemokine ligand 2	P04141	P13500	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	CL_0000771	NA	NA	NA	Positive	NA	3	NA	0.47
pancreas	eosinophil	ENSG00000164400	ENSG00000157368	CSF2	IL34	Colony stimulating factor 2	Interleukin 34	P04141	Q6ZMJ4	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	CL_0000771	NA	NA	NA	NA	NA	NA	NA	NA
pancreas	eosinophil	ENSG00000164400	ENSG00000161955	CSF2	TNFSF13	Colony stimulating factor 2	TNF superfamily member 13	P04141	O75888	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	CL_0000771	NA	509|Once in the mucosa, TGF-β-dependent class switching to IgA occurs under the influence of local factors, including IL-6, retinoic acid, and BAFF and APRIL (see Fig. 10.6), which bind to TACI on B cells substituting for signals otherwise supplied by CD4 helper T cells (see Section 10-1). Intestinal epithelial cells can produce BAFF and APRIL, while local eosinophils may contribute by producing APRIL, IL-6, and TGF-β.;522|Eosinophils in the healthy intestine assist antigen-specific IgA switching by producing APRIL, IL-6, and TGF-β when exposed to commensal microbes (see Section 12-11).	NA	NA	NA	NA	NA	NA
pancreas	eosinophil	ENSG00000164400	ENSG00000163235	CSF2	TGFA	Colony stimulating factor 2	Transforming growth factor alpha	P04141	P01135	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	CL_0000771	NA	616|Table Figure 14.10	NA	NA	NA	NA	NA	NA
pancreas	eosinophil	ENSG00000164400	ENSG00000184371	CSF2	CSF1	Colony stimulating factor 2	Colony stimulating factor 1	P04141	P09603	ENSG00000198223	CSF2RA	alphaGMR, CD116, CSF2R	P15509	Colony stimulating factor 2 receptor alpha subunit	NA	CL_0000771	NA	NA	NA	NA	NA	NA	NA	NA
